ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
procH2CoalwCCS,Eastern,PJ/y,0,0,0,0,0,0,0
procH2Coal,Eastern,PJ/y,0,0,0,0,0,0,0
procEthanolStarchCrops,Eastern,PJ/y,0,0,0,0,0,0,0
procEthanolSugarCrops,Eastern,PJ/y,0,0,0,0,0,0,0
procEthanolBiomass,Eastern,PJ/y,0,0,0,0,0,0,0
procEthanolBiomasswCCS,Eastern,PJ/y,0,0,0,0,0,0,0
procMethanolBiomass,Eastern,PJ/y,0,0,0,0,0,0,0
procMethanolBiomasswCCS,Eastern,PJ/y,0,0,0,0,0,0,0
procBiogasBiomass,Eastern,PJ/y,0,0,0,0,0,0,0
procBiogasLandfill,Eastern,PJ/y,0,0,0,0,0,0,0
procBiosyngasBiomass,Eastern,PJ/y,0,0,0,0,0,0,0
procPyrolysisUpgradeBiomass,Eastern,PJ/y,0,0,0,0,0,0,0
procBiodieselOil,Eastern,PJ/y,0,0,0,0,0,0,0
procBiodieselAlgae,Eastern,PJ/y,0,0,0,0,0,0,0
procRefineryOilA,Western,PJ/y,0,0,0,0,0,0,0
procGTL,Western,PJ/y,0,0,0,0,0,0,0
procCTLwCCS,Western,PJ/y,0,0,0,0,0,0,0
procCTL,Western,PJ/y,0,0,0,0,0,0,0
procBTL,Western,PJ/y,0,0,0,0,0,0,0
procBTLwCCS,Western,PJ/y,0,0,0,0,0,0,0
procElectrolysis,Western,PJ/y,0,0,0,0,0,0,0
procH2Biomass,Western,PJ/y,0,0,0,0,0,0,0
procH2BiomasswCCS,Western,PJ/y,0,0,0,0,0,0,0
procH2NGwCCS,Western,PJ/y,0,0,0,0,0,0,0
procH2NG,Western,PJ/y,0,0,0,0,0,0,0
procH2CoalwCCS,Western,PJ/y,0,0,0,0,0,0,0
procH2Coal,Western,PJ/y,0,0,0,0,0,0,0
procEthanolStarchCrops,Western,PJ/y,0,0,0,0,0,0,0
procEthanolSugarCrops,Western,PJ/y,0,0,0,0,0,0,0
procEthanolBiomass,Western,PJ/y,0,0,0,0,0,0,0
procEthanolBiomasswCCS,Western,PJ/y,0,0,0,0,0,0,0
procMethanolBiomass,Western,PJ/y,0,0,0,0,0,0,0
procMethanolBiomasswCCS,Western,PJ/y,0,0,0,0,0,0,0
procBiogasBiomass,Western,PJ/y,0,0,0,0,0,0,0
procBiogasLandfill,Western,PJ/y,0,0,0,0,0,0,0
procBiosyngasBiomass,Western,PJ/y,0,0,0,0,0,0,0
procPyrolysisUpgradeBiomass,Western,PJ/y,0,0,0,0,0,0,0
procBiodieselOil,Western,PJ/y,0,0,0,0,0,0,0
procBiodieselAlgae,Western,PJ/y,0,0,0,0,0,0,0
procRefineryOilA,Northwest,PJ/y,0,0,0,0,0,0,0
procGTL,Northwest,PJ/y,0,0,0,0,0,0,0
procCTLwCCS,Northwest,PJ/y,0,0,0,0,0,0,0
procCTL,Northwest,PJ/y,0,0,0,0,0,0,0
procBTL,Northwest,PJ/y,0,0,0,0,0,0,0
procBTLwCCS,Northwest,PJ/y,0,0,0,0,0,0,0
procElectrolysis,Northwest,PJ/y,0,0,0,0,0,0,0
procH2Biomass,Northwest,PJ/y,0,0,0,0,0,0,0
procH2BiomasswCCS,Northwest,PJ/y,0,0,0,0,0,0,0
procH2NGwCCS,Northwest,PJ/y,0,0,0,0,0,0,0
procH2NG,Northwest,PJ/y,0,0,0,0,0,0,0
procH2CoalwCCS,Northwest,PJ/y,0,0,0,0,0,0,0
procH2Coal,Northwest,PJ/y,0,0,0,0,0,0,0
procEthanolStarchCrops,Northwest,PJ/y,0,0,0,0,0,0,0
procEthanolSugarCrops,Northwest,PJ/y,0,0,0,0,0,0,0
procEthanolBiomass,Northwest,PJ/y,0,0,0,0,0,0,0
procEthanolBiomasswCCS,Northwest,PJ/y,0,0,0,0,0,0,0
procMethanolBiomass,Northwest,PJ/y,0,0,0,0,0,0,0
procMethanolBiomasswCCS,Northwest,PJ/y,0,0,0,0,0,0,0
procBiogasBiomass,Northwest,PJ/y,0,0,0,0,0,0,0
procBiogasLandfill,Northwest,PJ/y,0,0,0,0,0,0,0
procBiosyngasBiomass,Northwest,PJ/y,0,0,0,0,0,0,0
procPyrolysisUpgradeBiomass,Northwest,PJ/y,0,0,0,0,0,0,0
procBiodieselOil,Northwest,PJ/y,0,0,0,0,0,0,0
procBiodieselAlgae,Northwest,PJ/y,0,0,0,0,0,0,0
procRefineryOilA,North,PJ/y,0,0,0,0,0,0,0
procGTL,North,PJ/y,0,0,0,0,0,0,0
procCTLwCCS,North,PJ/y,0,0,0,0,0,0,0
procCTL,North,PJ/y,0,0,0,0,0,0,0
procBTL,North,PJ/y,0,0,0,0,0,0,0
procBTLwCCS,North,PJ/y,0,0,0,0,0,0,0
procElectrolysis,North,PJ/y,0,0,0,0,0,0,0
procH2Biomass,North,PJ/y,0,0,0,0,0,0,0
procH2BiomasswCCS,North,PJ/y,0,0,0,0,0,0,0
procH2NGwCCS,North,PJ/y,0,0,0,0,0,0,0
procH2NG,North,PJ/y,0,0,0,0,0,0,0
procH2CoalwCCS,North,PJ/y,0,0,0,0,0,0,0
procH2Coal,North,PJ/y,0,0,0,0,0,0,0
procEthanolStarchCrops,North,PJ/y,0,0,0,0,0,0,0
procEthanolSugarCrops,North,PJ/y,0,0,0,0,0,0,0
procEthanolBiomass,North,PJ/y,0,0,0,0,0,0,0
procEthanolBiomasswCCS,North,PJ/y,0,0,0,0,0,0,0
procMethanolBiomass,North,PJ/y,0,0,0,0,0,0,0
procMethanolBiomasswCCS,North,PJ/y,0,0,0,0,0,0,0
procBiogasBiomass,North,PJ/y,0,0,0,0,0,0,0
procBiogasLandfill,North,PJ/y,0,0,0,0,0,0,0
procBiosyngasBiomass,North,PJ/y,0,0,0,0,0,0,0
procPyrolysisUpgradeBiomass,North,PJ/y,0,0,0,0,0,0,0
procBiodieselOil,North,PJ/y,0,0,0,0,0,0,0
procBiodieselAlgae,North,PJ/y,0,0,0,0,0,0,0
procRefineryOilA,Northeast,PJ/y,0,0,0,0,0,0,0
procGTL,Northeast,PJ/y,0,0,0,0,0,0,0
procCTLwCCS,Northeast,PJ/y,0,0,0,0,0,0,0
procCTL,Northeast,PJ/y,0,0,0,0,0,0,0
procBTL,Northeast,PJ/y,0,0,0,0,0,0,0
procBTLwCCS,Northeast,PJ/y,0,0,0,0,0,0,0
procElectrolysis,Northeast,PJ/y,0,0,0,0,0,0,0
procH2Biomass,Northeast,PJ/y,0,0,0,0,0,0,0
procH2BiomasswCCS,Northeast,PJ/y,0,0,0,0,0,0,0
procH2NGwCCS,Northeast,PJ/y,0,0,0,0,0,0,0
procH2NG,Northeast,PJ/y,0,0,0,0,0,0,0
procH2CoalwCCS,Northeast,PJ/y,0,0,0,0,0,0,0
procH2Coal,Northeast,PJ/y,0,0,0,0,0,0,0
procEthanolStarchCrops,Northeast,PJ/y,0,0,0,0,0,0,0
procEthanolSugarCrops,Northeast,PJ/y,0,0,0,0,0,0,0
procEthanolBiomass,Northeast,PJ/y,0,0,0,0,0,0,0
procEthanolBiomasswCCS,Northeast,PJ/y,0,0,0,0,0,0,0
procMethanolBiomass,Northeast,PJ/y,0,0,0,0,0,0,0
procMethanolBiomasswCCS,Northeast,PJ/y,0,0,0,0,0,0,0
procBiogasBiomass,Northeast,PJ/y,0,0,0,0,0,0,0
procBiogasLandfill,Northeast,PJ/y,0,0,0,0,0,0,0
procBiosyngasBiomass,Northeast,PJ/y,0,0,0,0,0,0,0
procPyrolysisUpgradeBiomass,Northeast,PJ/y,0,0,0,0,0,0,0
procBiodieselOil,Northeast,PJ/y,0,0,0,0,0,0,0
procBiodieselAlgae,Northeast,PJ/y,0,0,0,0,0,0,0
procRefineryOilA,BajaCalif,PJ/y,0,0,0,0,0,0,0
procGTL,BajaCalif,PJ/y,0,0,0,0,0,0,0
procCTLwCCS,BajaCalif,PJ/y,0,0,0,0,0,0,0
procCTL,BajaCalif,PJ/y,0,0,0,0,0,0,0
procBTL,BajaCalif,PJ/y,0,0,0,0,0,0,0
procBTLwCCS,BajaCalif,PJ/y,0,0,0,0,0,0,0
procElectrolysis,BajaCalif,PJ/y,0,0,0,0,0,0,0
procH2Biomass,BajaCalif,PJ/y,0,0,0,0,0,0,0
procH2BiomasswCCS,BajaCalif,PJ/y,0,0,0,0,0,0,0
procH2NGwCCS,BajaCalif,PJ/y,0,0,0,0,0,0,0
procH2NG,BajaCalif,PJ/y,0,0,0,0,0,0,0
procH2CoalwCCS,BajaCalif,PJ/y,0,0,0,0,0,0,0
procH2Coal,BajaCalif,PJ/y,0,0,0,0,0,0,0
procEthanolStarchCrops,BajaCalif,PJ/y,0,0,0,0,0,0,0
procEthanolSugarCrops,BajaCalif,PJ/y,0,0,0,0,0,0,0
procEthanolBiomass,BajaCalif,PJ/y,0,0,0,0,0,0,0
procEthanolBiomasswCCS,BajaCalif,PJ/y,0,0,0,0,0,0,0
procMethanolBiomass,BajaCalif,PJ/y,0,0,0,0,0,0,0
procMethanolBiomasswCCS,BajaCalif,PJ/y,0,0,0,0,0,0,0
procBiogasBiomass,BajaCalif,PJ/y,0,0,0,0,0,0,0
procBiogasLandfill,BajaCalif,PJ/y,0,0,0,0,0,0,0
procBiosyngasBiomass,BajaCalif,PJ/y,0,0,0,0,0,0,0
procPyrolysisUpgradeBiomass,BajaCalif,PJ/y,0,0,0,0,0,0,0
procBiodieselOil,BajaCalif,PJ/y,0,0,0,0,0,0,0
procBiodieselAlgae,BajaCalif,PJ/y,0,0,0,0,0,0,0
procRefineryOilA,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procGTL,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procCTLwCCS,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procCTL,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procBTL,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procBTLwCCS,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procElectrolysis,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procH2Biomass,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procH2BiomasswCCS,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procH2NGwCCS,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procH2NG,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procH2CoalwCCS,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procH2Coal,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procEthanolStarchCrops,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procEthanolSugarCrops,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procEthanolBiomass,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procEthanolBiomasswCCS,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procMethanolBiomass,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procMethanolBiomasswCCS,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procBiogasBiomass,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procBiogasLandfill,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procBiosyngasBiomass,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procPyrolysisUpgradeBiomass,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procBiodieselOil,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procBiodieselAlgae,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
procRefineryOilA,Peninsular,PJ/y,0,0,0,0,0,0,0
procGTL,Peninsular,PJ/y,0,0,0,0,0,0,0
procCTLwCCS,Peninsular,PJ/y,0,0,0,0,0,0,0
procCTL,Peninsular,PJ/y,0,0,0,0,0,0,0
procBTL,Peninsular,PJ/y,0,0,0,0,0,0,0
procBTLwCCS,Peninsular,PJ/y,0,0,0,0,0,0,0
procElectrolysis,Peninsular,PJ/y,0,0,0,0,0,0,0
procH2Biomass,Peninsular,PJ/y,0,0,0,0,0,0,0
procH2BiomasswCCS,Peninsular,PJ/y,0,0,0,0,0,0,0
procH2NGwCCS,Peninsular,PJ/y,0,0,0,0,0,0,0
procH2NG,Peninsular,PJ/y,0,0,0,0,0,0,0
procH2CoalwCCS,Peninsular,PJ/y,0,0,0,0,0,0,0
procH2Coal,Peninsular,PJ/y,0,0,0,0,0,0,0
procEthanolStarchCrops,Peninsular,PJ/y,0,0,0,0,0,0,0
procEthanolSugarCrops,Peninsular,PJ/y,0,0,0,0,0,0,0
procEthanolBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
procEthanolBiomasswCCS,Peninsular,PJ/y,0,0,0,0,0,0,0
procMethanolBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
procMethanolBiomasswCCS,Peninsular,PJ/y,0,0,0,0,0,0,0
procBiogasBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
procBiogasLandfill,Peninsular,PJ/y,0,0,0,0,0,0,0
procBiosyngasBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
procPyrolysisUpgradeBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
procBiodieselOil,Peninsular,PJ/y,0,0,0,0,0,0,0
procBiodieselAlgae,Peninsular,PJ/y,0,0,0,0,0,0,0
e_tec,Central,PJ/y,0,0,0,0,0,0,0
e_tec2,Central,PJ/y,0,0,0,0,0,0,0
e_tec,Eastern,PJ/y,0,0,0,0,0,0,0
e_tec2,Eastern,PJ/y,0,0,0,0,0,0,0
e_tec,Western,PJ/y,0,0,0,0,0,0,0
e_tec2,Western,PJ/y,0,0,0,0,0,0,0
e_tec,Northwest,PJ/y,0,0,0,0,0,0,0
e_tec2,Northwest,PJ/y,0,0,0,0,0,0,0
e_tec,North,PJ/y,0,0,0,0,0,0,0
e_tec2,North,PJ/y,0,0,0,0,0,0,0
e_tec,Northeast,PJ/y,0,0,0,0,0,0,0
e_tec2,Northeast,PJ/y,0,0,0,0,0,0,0
e_tec,BajaCalif,PJ/y,0,0,0,0,0,0,0
e_tec2,BajaCalif,PJ/y,0,0,0,0,0,0,0
e_tec,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
e_tec2,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
e_tec,Peninsular,PJ/y,0,0,0,0,0,0,0
e_tec2,Peninsular,PJ/y,0,0,0,0,0,0,0
cars_gsl,Central,PJ/y,0,0,0,0,0,0,0
cars_hyd,Central,PJ/y,0,0,0,0,0,0,0
cars_gsl,Eastern,PJ/y,0,0,0,0,0,0,0
cars_hyd,Eastern,PJ/y,0,0,0,0,0,0,0
cars_gsl,Western,PJ/y,0,0,0,0,0,0,0
cars_hyd,Western,PJ/y,0,0,0,0,0,0,0
cars_gsl,Northwest,PJ/y,0,0,0,0,0,0,0
cars_hyd,Northwest,PJ/y,0,0,0,0,0,0,0
cars_gsl,North,PJ/y,0,0,0,0,0,0,0
cars_hyd,North,PJ/y,0,0,0,0,0,0,0
cars_gsl,Northeast,PJ/y,0,0,0,0,0,0,0
cars_hyd,Northeast,PJ/y,0,0,0,0,0,0,0
cars_gsl,BajaCalif,PJ/y,0,0,0,0,0,0,0
cars_hyd,BajaCalif,PJ/y,0,0,0,0,0,0,0
cars_gsl,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
cars_hyd,BajaCalifSouth,PJ/y,0,0,0,0,0,0,0
cars_gsl,Peninsular,PJ/y,0,0,0,0,0,0,0
cars_hyd,Peninsular,PJ/y,0,0,0,0,0,0,0
