ProcessName,RegionName,Time,Parameter,Unit,Central,Eastern,Western,Northwest,North,Northeast,BajaCalif,BajaCalifSouth,Peninsular,
GEOTH,Western,2020,MaxCapacityAddition,PJ/y,198.6768,198.6768,198.6768,200,200,0,0,0,0,
GEOTH,Northwest,2020,MaxCapacityAddition,PJ/y,0,200,200,200,200,0,0,0,0,
GEOTH,North,2020,MaxCapacityAddition,PJ/y,0,0,200,200,200,200,0,0,0,
GEOTH,Northeast,2020,MaxCapacityAddition,PJ/y,0,0,200,200,200,200,0,0,0,
GEOTH,BajaCalif,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,340.5888,340.5888,0,
GEOTH,BajaCalifSouth,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,200,200,200,
GEOTH,Peninsular,2020,MaxCapacityAddition,PJ/y,0,200,0,0,0,0,0,0,200,
HYD_LS,Central,2020,MaxCapacityAddition,PJ/y,51.08832,51.08832,51.08832,0,0,0,0,0,0,
HYD_LS,Eastern,2020,MaxCapacityAddition,PJ/y,422.014752,422.014752,422.014752,0,0,0,0,0,0,10
HYD_LS,Western,2020,MaxCapacityAddition,PJ/y,309.872736,309.872736,309.872736,422.014752,422.014752,0,0,0,0,
HYD_LS,Northwest,2020,MaxCapacityAddition,PJ/y,0,605.4912,605.4912,605.4912,605.4912,0,0,0,0,
HYD_LS,North,2020,MaxCapacityAddition,PJ/y,0,0,200,200,200,200,0,0,0,
HYD_LS,Northeast,2020,MaxCapacityAddition,PJ/y,0,0,74.42496,74.42496,74.42496,74.42496,74.42496,0,0,
HYD_LS,BajaCalif,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,200,200,0,
HYD_LS,BajaCalifSouth,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,200,200,0,
HYD_LS,Peninsular,2020,MaxCapacityAddition,PJ/y,0,200,0,0,0,0,0,0,200,
HYD_SS,Central,2020,MaxCapacityAddition,PJ/y,5.108832,5.108832,5.108832,0,0,0,0,0,0,
HYD_SS,Eastern,2020,MaxCapacityAddition,PJ/y,422.014752,422.014752,422.014752,0,0,0,0,0,0,
HYD_SS,Western,2020,MaxCapacityAddition,PJ/y,309.872736,309.872736,309.872736,422.014752,422.014752,0,0,0,0,
HYD_SS,Northwest,2020,MaxCapacityAddition,PJ/y,0,60.54912,60.54912,60.54912,60.54912,0,0,0,0,
HYD_SS,North,2020,MaxCapacityAddition,PJ/y,0,0,200,200,200,200,0,0,0,
HYD_SS,Northeast,2020,MaxCapacityAddition,PJ/y,0,0,7.442496,7.442496,7.442496,7.442496,0,0,0,
HYD_SS,BajaCalif,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,200,200,0,
HYD_SS,BajaCalifSouth,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,200,200,0,
HYD_SS,Peninsular,2020,MaxCapacityAddition,PJ/y,0,200,0,0,0,0,0,0,200,
NUCL,Central,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,0,0,0,
NUCL,Eastern,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,0,0,0,
NUCL,Western,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,0,0,0,
NUCL,Northwest,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,0,0,0,
NUCL,North,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,0,0,0,
NUCL,Northeast,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,0,0,0,
NUCL,BajaCalif,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,0,0,0,
NUCL,BajaCalifSouth,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,0,0,0,
NUCL,Peninsular,2020,MaxCapacityAddition,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,Central,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
BIO_CCS,Central,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
COAL,Central,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
COAL_CCS,Central,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
OC_GAS,Central,2020,MaxCapacityGrowth,PJ/y,26.3,26.3,26.3,0,0,0,0,0,0,
CC_GAS,Central,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
GAS_CC_CCS,Central,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
OC_OIL,Central,2020,MaxCapacityGrowth,PJ/y,9,9,9,0,0,0,0,0,0,
GEOTH,Central,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
HYD_LS,Central,2020,MaxCapacityGrowth,PJ/y,5,5,5,0,0,0,0,0,0,
ON_WIND,Central,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
OFF_WIND,Central,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
PV_GND,Central,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
PV_SSG,Central,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
NUCL,Central,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,Eastern,2020,MaxCapacityGrowth,PJ/y,11,11,11,0,0,0,0,0,0,
BIO_CCS,Eastern,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
COAL,Eastern,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
COAL_CCS,Eastern,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
OC_GAS,Eastern,2020,MaxCapacityGrowth,PJ/y,35.7,35.7,35.7,0,0,0,0,0,0,
CC_GAS,Eastern,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
GAS_CC_CCS,Eastern,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
OC_OIL,Eastern,2020,MaxCapacityGrowth,PJ/y,18,18,18,0,0,0,0,0,0,
GEOTH,Eastern,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
HYD_LS,Eastern,2020,MaxCapacityGrowth,PJ/y,42.2,42.2,42.2,0,0,0,0,0,0,
ON_WIND,Eastern,2020,MaxCapacityGrowth,PJ/y,174,174,174,0,0,0,0,0,0,
OFF_WIND,Eastern,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
PV_GND,Eastern,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
PV_SSG,Eastern,2020,MaxCapacityGrowth,PJ/y,20,20,20,0,0,0,0,0,0,
NUCL,Eastern,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,Western,2020,MaxCapacityGrowth,PJ/y,3,3,3,10,10,0,0,0,0,
BIO_CCS,Western,2020,MaxCapacityGrowth,PJ/y,20,20,20,20,20,0,0,0,0,
COAL,Western,2020,MaxCapacityGrowth,PJ/y,200,200,200,200,200,0,0,0,0,
COAL_CCS,Western,2020,MaxCapacityGrowth,PJ/y,20,20,20,20,20,0,0,0,0,
OC_GAS,Western,2020,MaxCapacityGrowth,PJ/y,42.7,42.7,42.7,42.7,42.7,0,0,0,0,
CC_GAS,Western,2020,MaxCapacityGrowth,PJ/y,20,20,20,20,20,0,0,0,0,
GAS_CC_CCS,Western,2020,MaxCapacityGrowth,PJ/y,20,20,20,20,20,0,0,0,0,
OC_OIL,Western,2020,MaxCapacityGrowth,PJ/y,52,52,52,18,18,0,0,0,0,
GEOTH,Western,2020,MaxCapacityGrowth,PJ/y,20,20,20,20,20,0,0,0,0,
HYD_LS,Western,2020,MaxCapacityGrowth,PJ/y,31,31,31,42.2,42.2,0,0,0,0,
ON_WIND,Western,2020,MaxCapacityGrowth,PJ/y,65,65,65,174,174,0,0,0,0,
OFF_WIND,Western,2020,MaxCapacityGrowth,PJ/y,20,20,20,20,20,0,0,0,0,
PV_GND,Western,2020,MaxCapacityGrowth,PJ/y,49,49,49,20,20,0,0,0,0,
PV_SSG,Western,2020,MaxCapacityGrowth,PJ/y,20,20,20,20,20,0,0,0,0,
NUCL,Western,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,Northwest,2020,MaxCapacityGrowth,PJ/y,0,20,20,20,20,0,0,0,0,
BIO_CCS,Northwest,2020,MaxCapacityGrowth,PJ/y,0,20,20,20,20,0,0,0,0,
COAL,Northwest,2020,MaxCapacityGrowth,PJ/y,0,20,20,20,20,0,0,0,0,
COAL_CCS,Northwest,2020,MaxCapacityGrowth,PJ/y,0,20,20,20,20,0,0,0,0,
OC_GAS,Northwest,2020,MaxCapacityGrowth,PJ/y,0,36.7,36.7,36.7,36.7,0,0,0,0,
CC_GAS,Northwest,2020,MaxCapacityGrowth,PJ/y,0,20,20,20,20,0,0,0,0,
GAS_CC_CCS,Northwest,2020,MaxCapacityGrowth,PJ/y,0,20,20,20,20,0,0,0,0,
OC_OIL,Northwest,2020,MaxCapacityGrowth,PJ/y,0,5,5,5,5,0,0,0,0,
GEOTH,Northwest,2020,MaxCapacityGrowth,PJ/y,0,20,20,20,20,0,0,0,0,
HYD_LS,Northwest,2020,MaxCapacityGrowth,PJ/y,0,61,61,61,61,0,0,0,0,
ON_WIND,Northwest,2020,MaxCapacityGrowth,PJ/y,0,20,20,20,20,0,0,0,0,
OFF_WIND,Northwest,2020,MaxCapacityGrowth,PJ/y,0,20,20,20,20,0,0,0,0,
PV_GND,Northwest,2020,MaxCapacityGrowth,PJ/y,0,29,29,29,29,0,0,0,0,
PV_SSG,Northwest,2020,MaxCapacityGrowth,PJ/y,0,20,20,20,20,0,0,0,0,
NUCL,Northwest,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,North,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
BIO_CCS,North,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
COAL,North,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
COAL_CCS,North,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
OC_GAS,North,2020,MaxCapacityGrowth,PJ/y,0,0,27.6,27.6,27.6,27.6,0,0,0,
CC_GAS,North,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
GAS_CC_CCS,North,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
OC_OIL,North,2020,MaxCapacityGrowth,PJ/y,0,0,7,7,7,7,0,0,0,
GEOTH,North,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
HYD_LS,North,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
ON_WIND,North,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
OFF_WIND,North,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
PV_GND,North,2020,MaxCapacityGrowth,PJ/y,0,0,72,72,72,72,0,0,0,
PV_SSG,North,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
NUCL,North,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,20,0,0,
BIO_CCS,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
COAL,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,83,83,83,83,83,0,0,
COAL_CCS,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
OC_GAS,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,90.5,90.5,90.5,90.5,0,0,0,
CC_GAS,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
GAS_CC_CCS,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
OC_OIL,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,14,14,14,14,14,0,0,
GEOTH,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
HYD_LS,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,7,7,7,7,7,0,0,
ON_WIND,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,160,160,160,160,0,0,0,
OFF_WIND,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
PV_GND,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,30,30,30,30,30,0,0,
PV_SSG,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,20,20,20,20,0,0,0,
NUCL,Northeast,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
BIO_CCS,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
COAL,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
COAL_CCS,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
OC_GAS,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,14.1,14.1,0,
CC_GAS,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
GAS_CC_CCS,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
OC_OIL,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
GEOTH,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,34,34,0,
HYD_LS,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
ON_WIND,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
OFF_WIND,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
PV_GND,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
PV_SSG,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
NUCL,BajaCalif,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
BIO_CCS,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
COAL,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
COAL_CCS,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
OC_GAS,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,7,7,7,
CC_GAS,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
GAS_CC_CCS,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
OC_OIL,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,30,30,30,
GEOTH,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
HYD_LS,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
ON_WIND,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,3,3,0,
OFF_WIND,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
PV_GND,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,5,5,5,
PV_SSG,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,20,20,0,
NUCL,BajaCalifSouth,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,Peninsular,2020,MaxCapacityGrowth,PJ/y,20,20,0,0,0,0,0,0,20,
BIO_CCS,Peninsular,2020,MaxCapacityGrowth,PJ/y,0,20,0,0,0,0,0,0,20,
COAL,Peninsular,2020,MaxCapacityGrowth,PJ/y,0,20,0,0,0,0,0,0,20,
COAL_CCS,Peninsular,2020,MaxCapacityGrowth,PJ/y,0,20,0,0,0,0,0,0,20,
OC_GAS,Peninsular,2020,MaxCapacityGrowth,PJ/y,11.1,11.1,0,0,0,0,0,0,11.1,
CC_GAS,Peninsular,2020,MaxCapacityGrowth,PJ/y,0,20,0,0,0,0,0,0,20,
GAS_CC_CCS,Peninsular,2020,MaxCapacityGrowth,PJ/y,0,20,0,0,0,0,0,0,20,
OC_OIL,Peninsular,2020,MaxCapacityGrowth,PJ/y,20,20,0,0,0,0,0,0,20,
GEOTH,Peninsular,2020,MaxCapacityGrowth,PJ/y,0,20,0,0,0,0,0,0,20,
HYD_LS,Peninsular,2020,MaxCapacityGrowth,PJ/y,0,20,0,0,0,0,0,0,20,
ON_WIND,Peninsular,2020,MaxCapacityGrowth,PJ/y,16,16,0,0,0,0,0,0,16,
OFF_WIND,Peninsular,2020,MaxCapacityGrowth,PJ/y,0,20,0,0,0,0,0,0,20,
PV_GND,Peninsular,2020,MaxCapacityGrowth,PJ/y,44,44,0,0,0,0,0,0,44,
PV_SSG,Peninsular,2020,MaxCapacityGrowth,PJ/y,0,20,0,0,0,0,0,0,20,
NUCL,Peninsular,2020,MaxCapacityGrowth,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,Central,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
BIO_CCS,Central,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
COAL,Central,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
COAL_CCS,Central,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
OC_GAS,Central,2020,TotalCapacityLimit,PJ/y,131.725872,131.725872,131.725872,0,0,0,0,0,0,
CC_GAS,Central,2020,TotalCapacityLimit,PJ/y,10,10,10,0,0,0,0,0,0,
GAS_CC_CCS,Central,2020,TotalCapacityLimit,PJ/y,10,10,10,0,0,0,0,0,0,
OC_OIL,Central,2020,TotalCapacityLimit,PJ/y,435.1968,435.1968,435.1968,0,0,0,0,0,0,
GEOTH,Central,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
HYD_LS,Central,2020,TotalCapacityLimit,PJ/y,255.4416,255.4416,255.4416,0,0,0,0,0,0,
ON_WIND,Central,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
OFF_WIND,Central,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
PV_GND,Central,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
PV_SSG,Central,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
NUCL,Central,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,Eastern,2020,TotalCapacityLimit,PJ/y,520.344,520.344,520.344,0,0,0,0,0,0,
BIO_CCS,Eastern,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
COAL,Eastern,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
COAL_CCS,Eastern,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
OC_GAS,Eastern,2020,TotalCapacityLimit,PJ/y,17846.2224,17846.2224,17846.2224,0,0,0,0,0,0,
CC_GAS,Eastern,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
GAS_CC_CCS,Eastern,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
OC_OIL,Eastern,2020,TotalCapacityLimit,PJ/y,920.8512,920.8512,920.8512,0,0,0,0,0,0,
GEOTH,Eastern,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
HYD_LS,Eastern,2020,TotalCapacityLimit,PJ/y,211.007376,211.007376,211.007376,0,0,0,0,0,0,
ON_WIND,Eastern,2020,TotalCapacityLimit,PJ/y,872.91648,872.91648,872.91648,0,0,0,0,0,0,
OFF_WIND,Eastern,2020,TotalCapacityLimit,PJ/y,10,10,10,0,0,0,0,0,0,
PV_GND,Eastern,2020,TotalCapacityLimit,PJ/y,10,10,10,0,0,0,0,0,0,
PV_SSG,Eastern,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,0,0,0,0,0,0,
NUCL,Eastern,2020,TotalCapacityLimit,PJ/y,0,10,0,0,0,0,0,0,0,
BIO,Western,2020,TotalCapacityLimit,PJ/y,1.26144,1.26144,1.26144,5.20344,5.20344,0,0,0,0,
BIO_CCS,Western,2020,TotalCapacityLimit,PJ/y,10,10,10,10,10,0,0,0,0,
COAL,Western,2020,TotalCapacityLimit,PJ/y,105.6456,105.6456,105.6456,10,10,0,0,0,0,
COAL_CCS,Western,2020,TotalCapacityLimit,PJ/y,10,10,10,10,10,0,0,0,0,
OC_GAS,Western,2020,TotalCapacityLimit,PJ/y,213.34104,213.34104,213.34104,178.462224,178.462224,0,0,0,0,
CC_GAS,Western,2020,TotalCapacityLimit,PJ/y,10,10,10,10,10,0,0,0,0,
GAS_CC_CCS,Western,2020,TotalCapacityLimit,PJ/y,10,10,10,10,10,0,0,0,0,
OC_OIL,Western,2020,TotalCapacityLimit,PJ/y,26.048736,26.048736,26.048736,920.8512,920.8512,0,0,0,0,
GEOTH,Western,2020,TotalCapacityLimit,PJ/y,9.93384,9.93384,9.93384,10,10,0,0,0,0,
HYD_LS,Western,2020,TotalCapacityLimit,PJ/y,154.936368,154.936368,154.936368,211.007376,211.007376,0,0,0,0,
ON_WIND,Western,2020,TotalCapacityLimit,PJ/y,3248.208,3248.208,3248.208,8729.1648,8729.1648,0,0,0,0,
OFF_WIND,Western,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,1000,1000,0,0,0,0,
PV_GND,Western,2020,TotalCapacityLimit,PJ/y,2428.272,2428.272,2428.272,1000,1000,0,0,0,0,
PV_SSG,Western,2020,TotalCapacityLimit,PJ/y,1000,1000,1000,1000,1000,0,0,0,0,
NUCL,Western,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,Northwest,2020,TotalCapacityLimit,PJ/y,0,1000,1000,1000,1000,0,0,0,0,
BIO_CCS,Northwest,2020,TotalCapacityLimit,PJ/y,0,1000,1000,1000,1000,0,0,0,0,
COAL,Northwest,2020,TotalCapacityLimit,PJ/y,0,1000,1000,1000,1000,0,0,0,0,
COAL_CCS,Northwest,2020,TotalCapacityLimit,PJ/y,0,1000,1000,1000,1000,0,0,0,0,
OC_GAS,Northwest,2020,TotalCapacityLimit,PJ/y,0,18413.8704,18413.8704,18413.8704,18413.8704,0,0,0,0,
CC_GAS,Northwest,2020,TotalCapacityLimit,PJ/y,0,1000,1000,1000,1000,0,0,0,0,
GAS_CC_CCS,Northwest,2020,TotalCapacityLimit,PJ/y,0,1000,1000,1000,1000,0,0,0,0,
OC_OIL,Northwest,2020,TotalCapacityLimit,PJ/y,0,176.6016,176.6016,176.6016,176.6016,0,0,0,0,
GEOTH,Northwest,2020,TotalCapacityLimit,PJ/y,0,1000,1000,1000,1000,0,0,0,0,
HYD_LS,Northwest,2020,TotalCapacityLimit,PJ/y,0,3027.456,3027.456,3027.456,3027.456,0,0,0,0,
ON_WIND,Northwest,2020,TotalCapacityLimit,PJ/y,0,1000,1000,1000,1000,0,0,0,0,
OFF_WIND,Northwest,2020,TotalCapacityLimit,PJ/y,0,1000,1000,1000,1000,0,0,0,0,
PV_GND,Northwest,2020,TotalCapacityLimit,PJ/y,0,1438.0416,1438.0416,1438.0416,1438.0416,0,0,0,0,
PV_SSG,Northwest,2020,TotalCapacityLimit,PJ/y,0,1000,1000,1000,1000,0,0,0,0,
NUCL,Northwest,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,North,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
BIO_CCS,North,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
COAL,North,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
COAL_CCS,North,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
OC_GAS,North,2020,TotalCapacityLimit,PJ/y,0,0,13793.8464,13793.8464,13793.8464,13793.8464,0,0,0,
CC_GAS,North,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
GAS_CC_CCS,North,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
OC_OIL,North,2020,TotalCapacityLimit,PJ/y,0,0,362.664,362.664,362.664,362.664,0,0,0,
GEOTH,North,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
HYD_LS,North,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
ON_WIND,North,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
OFF_WIND,North,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
PV_GND,North,2020,TotalCapacityLimit,PJ/y,0,0,3579.336,3579.336,3579.336,3579.336,0,0,0,
PV_SSG,North,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
NUCL,North,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,0,0,0,
BIO,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
BIO_CCS,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
COAL,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,4162.752,4162.752,4162.752,4162.752,0,0,0,
COAL_CCS,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
OC_GAS,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,45282.5424,45282.5424,45282.5424,45282.5424,0,0,0,
CC_GAS,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
GAS_CC_CCS,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
OC_OIL,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,706.4064,706.4064,706.4064,706.4064,0,0,0,
GEOTH,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,10,10,10,10,0,0,0,
HYD_LS,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,3.721248,3.721248,3.721248,3.721248,0,0,0,
ON_WIND,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,795.33792,795.33792,795.33792,795.33792,0,0,0,
OFF_WIND,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,10,10,10,10,0,0,0,
PV_GND,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,1463.2704,1463.2704,1463.2704,1463.2704,0,0,0,
PV_SSG,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,1000,1000,1000,1000,0,0,0,
NUCL,Northeast,2020,TotalCapacityLimit,PJ/y,0,0,0,0,0,0,0,0,0,
